name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0626,,V100M16,32,4,137438953472,16160,6,2044,137438953472,190,3070,410,6625,190,3070,330,5332,0,0,0,0,0,0,0,0,1120,18097
0001-openb-node-0948,,T4,104,2,549755813888,15109,7,4348,549755813888,70,1057,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,260,3927
0002-openb-node-0006,,P100,64,2,274877906944,16280,6,1448,274877906944,190,3093,140,2279,0,0,0,0,0,0,0,0,0,0,0,0,330,5372
0003-openb-node-0595,,T4,104,2,549755813888,15109,7,25796,549755813888,30,453,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0004-openb-node-0350,,P100,16,2,128849018880,16280,3,848,128849018880,210,3418,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,400,6511
0005-openb-node-0329,,G2,96,8,412316860416,20000,11,2064,412316860416,60,1200,530,10600,530,10600,530,10600,60,1200,190,3800,120,2400,190,3800,2210,44200
0006-openb-node-0335,,P100,8,1,64424509440,16280,1,0,64424509440,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,8628
0007-openb-node-0446,,G2,96,8,412316860416,20000,15,16528,412316860416,190,3800,90,1800,190,3800,0,0,100,2000,190,3800,190,3800,180,3600,1130,22600
0008-openb-node-1197,,T4,104,2,549755813888,15109,7,12032,549755813888,30,453,60,906,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0009-openb-node-0478,,P100,16,2,128849018880,16280,1,0,128849018880,1000,16280,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,2000,32560
0010-openb-node-0184,,T4,104,2,549755813888,15109,7,37196,549755813888,90,1359,30,453,0,0,0,0,0,0,0,0,0,0,0,0,120,1812
0011-openb-node-0551,,G2,96,8,412316860416,20000,11,15180,412316860416,190,3800,190,3800,190,3800,30,600,190,3800,190,3800,190,3800,210,4200,1380,27600
0012-openb-node-0088,,G2,96,8,412316860416,20000,13,14516,412316860416,190,3800,190,3800,190,3800,60,1200,120,2400,90,1800,70,1400,190,3800,1100,22000
0013-openb-node-0255,,T4,104,2,549755813888,15109,8,16696,549755813888,80,1208,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,160,2416
0014-openb-node-0827,,G2,96,8,412316860416,20000,14,3924,412316860416,210,4200,410,8200,90,1800,190,3800,190,3800,530,10600,190,3800,90,1800,1900,38000
0015-openb-node-1037,,G2,96,8,412316860416,20000,15,2924,412316860416,70,1400,30,600,190,3800,190,3800,190,3800,60,1200,220,4400,190,3800,1140,22800
0016-openb-node-0515,,G2,96,8,412316860416,20000,14,15280,412316860416,120,2400,190,3800,80,1600,190,3800,190,3800,70,1400,190,3800,30,600,1060,21200
0017-openb-node-0706,,T4,104,2,549755813888,15109,8,11092,549755813888,70,1057,30,453,0,0,0,0,0,0,0,0,0,0,0,0,100,1510
0018-openb-node-0030,,G2,96,8,412316860416,20000,9,2760,412316860416,450,9000,190,3800,350,7000,350,7000,350,7000,410,8200,350,7000,190,3800,2640,52800
0019-openb-node-0358,,G2,96,8,412316860416,20000,13,3852,412316860416,120,2400,190,3800,190,3800,90,1800,30,600,350,7000,190,3800,60,1200,1220,24400
0020-openb-node-0108,,G2,96,8,412316860416,20000,8,788,412316860416,1000,20000,30,600,680,13600,190,3800,1000,20000,1000,20000,530,10600,680,13600,5110,102200
0021-openb-node-0185,,G2,96,8,412316860416,20000,15,6332,412316860416,50,1000,30,600,10,200,190,3800,190,3800,190,3800,190,3800,190,3800,1040,20800
0022-openb-node-0129,,T4,104,2,549755813888,15109,8,32192,549755813888,60,906,100,1510,0,0,0,0,0,0,0,0,0,0,0,0,160,2416
0023-openb-node-0338,,G2,96,8,412316860416,20000,13,668,412316860416,30,600,30,600,190,3800,190,3800,190,3800,450,9000,160,3200,190,3800,1430,28600
0024-openb-node-1025,,P100,16,2,128849018880,16280,3,848,128849018880,190,3093,360,5860,0,0,0,0,0,0,0,0,0,0,0,0,550,8953
0025-openb-node-0822,,G2,96,8,412316860416,20000,12,3352,412316860416,190,3800,190,3800,210,4200,350,7000,60,1200,190,3800,210,4200,190,3800,1590,31800
0026-openb-node-0801,,G2,96,8,412316860416,20000,12,1004,412316860416,350,7000,70,1400,190,3800,190,3800,60,1200,220,4400,190,3800,300,6000,1570,31400
0027-openb-node-0151,,G2,96,8,412316860416,20000,14,16,412316860416,60,1200,190,3800,190,3800,70,1400,30,600,190,3800,190,3800,190,3800,1110,22200
0028-openb-node-0059,,G2,96,8,412316860416,20000,13,2364,412316860416,190,3800,160,3200,190,3800,350,7000,350,7000,220,4400,190,3800,190,3800,1840,36800
0029-openb-node-1048,,G2,96,8,412316860416,20000,12,1680,412316860416,530,10600,190,3800,220,4400,40,800,190,3800,350,7000,190,3800,190,3800,1900,38000
0030-openb-node-0237,,T4,104,2,549755813888,15109,7,3440,549755813888,190,2870,30,453,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0031-openb-node-0708,,G2,96,8,412316860416,20000,10,380,412316860416,210,4200,1000,20000,1000,20000,210,4200,190,3800,190,3800,530,10600,350,7000,3680,73600
0032-openb-node-1153,,T4,104,2,549755813888,15109,6,23940,549755813888,190,2870,60,906,0,0,0,0,0,0,0,0,0,0,0,0,250,3776
0033-openb-node-0632,,G2,96,8,412316860416,20000,13,2432,412316860416,190,3800,190,3800,190,3800,300,6000,190,3800,190,3800,70,1400,60,1200,1380,27600
