name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0326,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001-openb-node-1050,,V100M32,96,8,824633720832,32510,3,7300,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0002-openb-node-0271,,V100M16,8,1,34359738368,16160,2,848,34359738368,30,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,484
0003-openb-node-0197,,G2,96,8,412316860416,20000,3,3900,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0004-openb-node-0001,,P100,64,2,274877906944,16280,4,3400,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0005-openb-node-0475,,V100M16,8,1,34359738368,16160,2,0,34359738368,360,5817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,5817
0006-openb-node-0458,,T4,104,2,549755813888,15109,9,600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0007-openb-node-0191,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0008-openb-node-0427,,G2,96,8,412316860416,20000,3,2800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0009-openb-node-0365,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010-openb-node-0864,,G2,96,8,412316860416,20000,3,3900,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011-openb-node-0420,,T4,104,2,549755813888,15109,4,85190,549755813888,40,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,604
0012-openb-node-0548,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0013-openb-node-0661,,G2,96,8,412316860416,20000,3,2800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0014-openb-node-0267,,G2,96,8,412316860416,20000,3,3900,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0015-openb-node-0214,,V100M32,96,8,824633720832,32510,2,0,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0016-openb-node-0526,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0017-openb-node-0551,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0018-openb-node-0837,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0019-openb-node-0726,,T4,104,2,549755813888,15109,3,88696,549755813888,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,151
0020-openb-node-1019,,T4,104,2,549755813888,15109,5,1800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021-openb-node-1201,,T4,104,2,549755813888,15109,9,2692,549755813888,50,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,755
0022-openb-node-0487,,T4,104,2,549755813888,15109,6,7600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0023-openb-node-0424,,G2,96,8,412316860416,20000,3,6800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0024-openb-node-0071,,V100M16,32,4,137438953472,16160,4,292,137438953472,0,0,450,7272,1000,16160,1000,16160,0,0,0,0,0,0,0,0,2450,39592
0025-openb-node-0794,,G2,96,8,412316860416,20000,4,7800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0026-openb-node-0966,,P100,16,2,128849018880,16280,3,548,128849018880,0,0,50,814,0,0,0,0,0,0,0,0,0,0,0,0,50,814
0027-openb-node-0085,,P100,16,2,128849018880,16280,2,548,128849018880,630,10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,10256
0028-openb-node-1034,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0029-openb-node-0628,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0030-openb-node-0472,,G2,96,8,412316860416,20000,3,2800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0031-openb-node-0605,,G2,96,8,412316860416,20000,4,3300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0032-openb-node-0796,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0033-openb-node-0705,,T4,104,2,549755813888,15109,7,392,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0034-openb-node-0804,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0035-openb-node-0538,,T4,104,2,549755813888,15109,8,740,549755813888,0,0,50,755,0,0,0,0,0,0,0,0,0,0,0,0,50,755
0036-openb-node-0235,,T4,104,2,549755813888,15109,7,5692,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0037-openb-node-0660,,G2,96,8,412316860416,20000,4,7800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0038-openb-node-0196,,G2,96,8,412316860416,20000,3,6800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0039-openb-node-1180,,T4,104,2,549755813888,15109,8,5592,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0040-openb-node-1116,,T4,104,2,549755813888,15109,3,88548,549755813888,0,0,50,755,0,0,0,0,0,0,0,0,0,0,0,0,50,755
0041-openb-node-0149,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0042-openb-node-0159,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0043-openb-node-0178,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0044-openb-node-0894,,G2,96,8,412316860416,20000,3,6800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0045-openb-node-1065,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0046-openb-node-0904,,G2,96,8,412316860416,20000,11,644,412316860416,30,600,0,0,0,0,0,0,90,1800,0,0,0,0,190,3800,310,6200
0047-openb-node-1094,,T4,104,2,549755813888,15109,6,7582,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0048-openb-node-0799,,T4,96,4,412316860416,15109,3,3300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0049-openb-node-0693,,T4,104,2,549755813888,15109,5,4700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0050-openb-node-0898,,P100,16,2,128849018880,16280,2,3038,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0051-openb-node-1046,,T4,104,2,549755813888,15109,3,88848,549755813888,190,2870,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,400,6042
0052-openb-node-0209,,T4,104,2,549755813888,15109,7,2940,549755813888,30,453,30,453,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0053-openb-node-0513,,G2,96,8,412316860416,20000,11,928,412316860416,30,600,190,3800,0,0,0,0,0,0,0,0,60,1200,0,0,280,5600
0054-openb-node-0291,,G2,96,8,412316860416,20000,11,2580,412316860416,10,200,0,0,0,0,30,600,0,0,190,3800,0,0,190,3800,420,8400
0055-openb-node-0948,,T4,104,2,549755813888,15109,2,88548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0056-openb-node-0297,,T4,104,2,549755813888,15109,2,92848,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0057-openb-node-0280,,G2,96,8,412316860416,20000,7,1484,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,10,200
0058-openb-node-0575,,T4,104,2,549755813888,15109,2,87940,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0059-openb-node-1038,,G2,96,8,412316860416,20000,10,444,412316860416,60,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1200
0060-openb-node-0785,,V100M32,48,4,395136991232,32510,3,0,395136991232,300,9753,1000,32510,1000,32510,1000,32510,0,0,0,0,0,0,0,0,3300,107283
0061-openb-node-0997,,V100M32,48,4,395136991232,32510,7,1788,395136991232,130,4226,120,3901,30,975,190,6176,0,0,0,0,0,0,0,0,470,15278
0062-openb-node-0654,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0063-openb-node-0125,,T4,104,2,549755813888,15109,9,540,549755813888,30,453,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,110,1661
0064-openb-node-0944,,T4,104,2,549755813888,15109,9,448,549755813888,60,906,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,140,2114
0065-openb-node-0805,,G2,96,8,412316860416,20000,3,2800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0066-openb-node-0603,,T4,104,2,549755813888,15109,8,1700,549755813888,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,151
0067-openb-node-0244,,G2,96,8,412316860416,20000,11,2280,412316860416,0,0,30,600,30,600,0,0,0,0,190,3800,0,0,0,0,250,5000
0068-openb-node-0200,,T4,104,2,549755813888,15109,7,3700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0069-openb-node-1061,,P100,16,2,128849018880,16280,2,348,128849018880,410,6674,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1410,22954
0070-openb-node-0212,,T4,104,2,549755813888,15109,5,1300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0071-openb-node-0571,,G3,128,8,824633720832,30000,2,0,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0072-openb-node-1098,,T4,104,2,549755813888,15109,6,4392,549755813888,0,0,90,1359,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0073-openb-node-0333,,G3,128,8,824633720832,30000,2,0,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0074-openb-node-0283,,P100,16,2,128849018880,16280,2,3038,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0075-openb-node-0739,,T4,104,2,549755813888,15109,2,89548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0076-openb-node-0201,,T4,104,2,549755813888,15109,7,4392,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0077-openb-node-0409,,P100,16,2,128849018880,16280,1,0,128849018880,1000,16280,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,2000,32560
0078-openb-node-0067,,T4,104,2,549755813888,15109,9,1240,549755813888,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
0079-openb-node-0926,,G2,96,8,412316860416,20000,10,4532,412316860416,0,0,0,0,190,3800,0,0,0,0,0,0,350,7000,70,1400,610,12200
0080-openb-node-1011,,G2,96,8,412316860416,20000,5,15044,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800,380,7600
0081-openb-node-0477,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0082-openb-node-0631,,P100,16,2,128849018880,16280,1,600,128849018880,1000,16280,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,2000,32560
0083-openb-node-1114,,G2,96,8,412316860416,20000,11,1396,412316860416,0,0,0,0,0,0,190,3800,80,1600,0,0,0,0,210,4200,480,9600
0084-openb-node-0329,,G2,96,8,412316860416,20000,4,3300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0085-openb-node-0250,,G2,96,8,412316860416,20000,10,1288,412316860416,0,0,0,0,60,1200,0,0,0,0,190,3800,0,0,0,0,250,5000
0086-openb-node-0440,,V100M16,32,4,137438953472,16160,3,992,137438953472,0,0,0,0,680,10988,1000,16160,0,0,0,0,0,0,0,0,1680,27148
0087-openb-node-0849,,G2,96,8,412316860416,20000,4,3300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0088-openb-node-0299,,T4,104,2,549755813888,15109,9,3748,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0089-openb-node-0083,,P100,16,2,128849018880,16280,2,848,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0090-openb-node-1084,,G2,96,8,412316860416,20000,9,5538,412316860416,0,0,30,600,0,0,0,0,0,0,0,0,0,0,0,0,30,600
0091-openb-node-0368,,G2,96,8,412316860416,20000,11,1328,412316860416,0,0,0,0,200,4000,0,0,0,0,0,0,80,1600,0,0,280,5600
0092-openb-node-0331,,G2,96,8,412316860416,20000,3,2800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0093-openb-node-0953,,T4,104,2,549755813888,15109,6,3600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0094-openb-node-0602,,T4,104,2,549755813888,15109,2,89448,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0095-openb-node-1197,,T4,104,2,549755813888,15109,8,1488,549755813888,40,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,604
0096-openb-node-0756,,T4,104,2,549755813888,15109,7,892,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0097-openb-node-1153,,T4,104,2,549755813888,15109,8,4032,549755813888,60,906,30,453,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0098-openb-node-0261,,G2,96,8,412316860416,20000,10,3288,412316860416,0,0,190,3800,50,1000,0,0,0,0,0,0,0,0,0,0,240,4800
0099-openb-node-1049,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100-openb-node-0829,,G2,96,8,412316860416,20000,10,420,412316860416,60,1200,0,0,40,800,0,0,0,0,0,0,190,3800,0,0,290,5800
0101-openb-node-1067,,G2,96,8,412316860416,20000,8,590,412316860416,0,0,0,0,0,0,0,0,20,400,0,0,0,0,0,0,20,400
0102-openb-node-1173,,T4,104,2,549755813888,15109,8,2540,549755813888,70,1057,30,453,0,0,0,0,0,0,0,0,0,0,0,0,100,1510
0103-openb-node-0180,,G3,128,8,824633720832,30000,10,180,824633720832,0,0,0,0,0,0,0,0,0,0,160,4800,0,0,0,0,160,4800
0104-openb-node-0169,,G3,128,8,824633720832,30000,14,1892,824633720832,0,0,0,0,0,0,30,900,0,0,0,0,0,0,30,900,60,1800
0105-openb-node-0391,,T4,104,2,549755813888,15109,5,1892,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106-openb-node-1100,,T4,104,2,549755813888,15109,2,89448,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0107-openb-node-0905,,V100M32,48,4,395136991232,32510,6,324,395136991232,30,975,30,975,0,0,190,6176,0,0,0,0,0,0,0,0,250,8126
0108-openb-node-0622,,G2,96,8,412316860416,20000,9,1064,412316860416,0,0,60,1200,0,0,190,3800,0,0,0,0,0,0,0,0,250,5000
0109-openb-node-0611,,T4,104,2,549755813888,15109,2,89548,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110-openb-node-0655,,V100M16,32,4,137438953472,16160,5,500,137438953472,300,4848,1000,16160,1000,16160,1000,16160,0,0,0,0,0,0,0,0,3300,53328
0111-openb-node-0978,,P100,16,2,128849018880,16280,1,0,128849018880,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0112-openb-node-0173,,G2,96,8,412316860416,20000,4,3300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0113-openb-node-0015,,P100,64,2,274877906944,16280,2,1800,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0114-openb-node-0147,,T4,104,2,549755813888,15109,5,1892,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0115-openb-node-0322,,G2,96,8,412316860416,20000,9,930,412316860416,30,600,0,0,0,0,70,1400,0,0,0,0,190,3800,1000,20000,1290,25800
0116-openb-node-0636,,T4,104,2,549755813888,15109,6,4092,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0117-openb-node-0783,,G2,96,8,412316860416,20000,10,2488,412316860416,0,0,60,1200,0,0,0,0,190,3800,0,0,0,0,190,3800,440,8800
0118-openb-node-0274,,G2,96,8,412316860416,20000,12,536,412316860416,0,0,80,1600,190,3800,0,0,0,0,190,3800,0,0,70,1400,530,10600
0119-openb-node-0593,,T4,104,2,549755813888,15109,5,3500,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0120-openb-node-0718,,T4,104,2,549755813888,15109,2,89548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0121-openb-node-0627,,P100,16,2,128849018880,16280,2,3700,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
