name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0764,,G2,96,8,412316860416,20000,7,2192,412316860416,0,0,0,0,0,0,0,0,0,0,1000,20000,1000,20000,1000,20000,3000,60000
0001-openb-node-0033,,G2,96,8,412316860416,20000,2,19300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0002-openb-node-1085,,G2,96,8,412316860416,20000,11,1020,412316860416,0,0,0,0,140,2800,0,0,0,0,450,9000,120,2400,60,1200,770,15400
0003-openb-node-0775,,T4,104,2,549755813888,15109,5,35292,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0004-openb-node-1071,,G2,96,8,412316860416,20000,8,9248,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800
0005-openb-node-0712,,G2,96,8,412316860416,20000,7,1948,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,1000,20000,1000,20000,2190,43800
0006-openb-node-0869,,P100,16,2,128849018880,16280,2,0,128849018880,530,8628,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1530,24908
0007-openb-node-1093,,T4,104,2,549755813888,15109,3,77048,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0008-openb-node-0364,,G2,96,8,412316860416,20000,11,336,412316860416,30,600,0,0,0,0,0,0,0,0,0,0,190,3800,410,8200,630,12600
0009-openb-node-0782,,G2,96,8,412316860416,20000,10,3168,412316860416,0,0,0,0,0,0,160,3200,0,0,0,0,0,0,30,600,190,3800
0010-openb-node-0839,,G2,96,8,412316860416,20000,10,1196,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800
0011-openb-node-0482,,T4,104,2,549755813888,15109,3,44600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0012-openb-node-0716,,T4,104,2,549755813888,15109,7,11440,549755813888,0,0,50,755,0,0,0,0,0,0,0,0,0,0,0,0,50,755
0013-openb-node-0297,,T4,104,2,549755813888,15109,6,8900,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0014-openb-node-0169,,G3,128,8,824633720832,30000,13,272,824633720832,210,6300,60,1800,0,0,0,0,0,0,70,2100,0,0,190,5700,530,15900
0015-openb-node-0274,,G2,96,8,412316860416,20000,8,1680,412316860416,0,0,0,0,530,10600,0,0,530,10600,1000,20000,190,3800,190,3800,2440,48800
0016-openb-node-0185,,G2,96,8,412316860416,20000,7,18692,412316860416,0,0,0,0,0,0,0,0,0,0,30,600,1000,20000,1000,20000,2030,40600
0017-openb-node-0552,,T4,104,2,549755813888,15109,3,77048,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0018-openb-node-0966,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0019-openb-node-0118,,P100,16,2,128849018880,16280,2,940,128849018880,350,5698,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,540,8791
0020-openb-node-0348,,T4,104,2,549755813888,15109,4,72300,549755813888,0,0,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
0021-openb-node-1080,,V100M16,8,1,34359738368,16160,2,848,34359738368,80,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1292
0022-openb-node-0521,,G2,96,8,412316860416,20000,10,5344,412316860416,0,0,0,0,210,4200,0,0,190,3800,0,0,190,3800,0,0,590,11800
0023-openb-node-0213,,T4,104,2,549755813888,15109,2,72800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0024-openb-node-0588,,T4,104,2,549755813888,15109,6,35748,549755813888,90,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0025-openb-node-1135,,G2,96,8,412316860416,20000,9,418,412316860416,0,0,530,10600,0,0,1000,20000,530,10600,190,3800,350,7000,190,3800,2790,55800
0026-openb-node-0643,,T4,104,2,549755813888,15109,6,27800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0027-openb-node-0760,,T4,104,2,549755813888,15109,4,9992,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0028-openb-node-0850,,G2,96,8,412316860416,20000,7,9496,412316860416,0,0,0,0,0,0,0,0,210,4200,190,3800,0,0,190,3800,590,11800
0029-openb-node-0601,,T4,104,2,549755813888,15109,3,85196,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0030-openb-node-0990,,P100,8,2,64424509440,16280,2,1696,64424509440,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0031-openb-node-1082,,T4,104,2,549755813888,15109,4,68148,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0032-openb-node-0439,,P100,16,2,128849018880,16280,3,848,128849018880,680,11070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,11070
0033-openb-node-0115,,G2,96,8,412316860416,20000,9,548,412316860416,0,0,0,0,450,9000,360,7200,0,0,0,0,0,0,0,0,810,16200
