name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0991,,G2,96,8,412316860416,20000,9,2684,412316860416,0,0,0,0,0,0,310,6200,0,0,680,13600,0,0,530,10600,1520,30400
0001-openb-node-0923,,G2,96,8,412316860416,20000,8,2640,412316860416,0,0,770,15400,0,0,190,3800,0,0,70,1400,0,0,0,0,1030,20600
0002-openb-node-0034,,G2,96,8,412316860416,20000,8,16196,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,1000,20000,1190,23800
0003-openb-node-0061,,G2,96,8,412316860416,20000,3,11300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0004-openb-node-0882,,T4,104,2,549755813888,15109,3,80700,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0005-openb-node-1095,,T4,104,2,549755813888,15109,6,46600,549755813888,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
0006-openb-node-0095,,G2,96,8,412316860416,20000,10,1188,412316860416,0,0,190,3800,0,0,0,0,0,0,0,0,1000,20000,410,8200,1600,32000
0007-openb-node-0770,,G2,96,8,412316860416,20000,10,3278,412316860416,0,0,0,0,0,0,0,0,350,7000,0,0,30,600,0,0,380,7600
0008-openb-node-0263,,P100,16,2,128849018880,16280,2,940,128849018880,0,0,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,530,8628
0009-openb-node-0057,,T4,96,4,412316860416,15109,7,34700,412316860416,0,0,230,3475,0,0,0,0,0,0,0,0,0,0,0,0,230,3475
0010-openb-node-1099,,T4,104,2,549755813888,15109,4,65548,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0011-openb-node-0541,,G2,96,8,412316860416,20000,11,1528,412316860416,0,0,0,0,190,3800,300,6000,190,3800,0,0,190,3800,0,0,870,17400
0012-openb-node-0700,,T4,104,2,549755813888,15109,5,56548,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0013-openb-node-0964,,P100,16,2,128849018880,16280,2,92,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0014-openb-node-1098,,T4,104,2,549755813888,15109,4,36700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0015-openb-node-0780,,T4,104,2,549755813888,15109,5,70848,549755813888,210,3172,140,2115,0,0,0,0,0,0,0,0,0,0,0,0,350,5287
0016-openb-node-0660,,G2,96,8,412316860416,20000,8,30,412316860416,0,0,190,3800,0,0,0,0,0,0,0,0,1000,20000,1000,20000,2190,43800
0017-openb-node-0129,,T4,104,2,549755813888,15109,5,40696,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0018-openb-node-1094,,T4,104,2,549755813888,15109,7,800,549755813888,0,0,310,4683,0,0,0,0,0,0,0,0,0,0,0,0,310,4683
