name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0260,,G2,96,8,412316860416,20000,11,626,412316860416,0,0,0,0,120,2400,0,0,0,0,0,0,190,3800,30,600,340,6800
0001-openb-node-0858,,G2,96,8,412316860416,20000,11,3316,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,220,4400,410,8200
0002-openb-node-0619,,G2,96,8,412316860416,20000,9,230,412316860416,0,0,0,0,530,10600,190,3800,680,13600,0,0,0,0,0,0,1400,28000
0003-openb-node-0582,,G2,96,8,412316860416,20000,10,1228,412316860416,0,0,680,13600,0,0,350,7000,0,0,190,3800,190,3800,410,8200,1820,36400
0004-openb-node-0882,,T4,104,2,549755813888,15109,4,56900,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0005-openb-node-1135,,G2,96,8,412316860416,20000,9,622,412316860416,0,0,0,0,190,3800,0,0,0,0,0,0,350,7000,0,0,540,10800
0006-openb-node-0431,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0007-openb-node-1096,,T4,104,2,549755813888,15109,5,25748,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0008-openb-node-1052,,P100,16,2,128849018880,16280,1,300,128849018880,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0009-openb-node-0985,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010-openb-node-1151,,T4,104,2,549755813888,15109,4,26800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011-openb-node-1171,,G2,96,8,412316860416,20000,9,822,412316860416,0,0,0,0,190,3800,0,0,0,0,0,0,0,0,0,0,190,3800
0012-openb-node-0016,,P100,64,2,274877906944,16280,4,2048,274877906944,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0013-openb-node-0003,,P100,64,2,274877906944,16280,3,10140,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0014-openb-node-0877,,T4,104,2,549755813888,15109,8,12800,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0015-openb-node-0256,,V100M32,96,8,824633720832,32510,11,1040,824633720832,0,0,0,0,50,1625,0,0,0,0,190,6176,60,1950,370,12028,670,21779
0016-openb-node-0382,,G2,96,8,412316860416,20000,8,5838,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800
0017-openb-node-0280,,G2,96,8,412316860416,20000,9,332,412316860416,0,0,0,0,350,7000,0,0,0,0,60,1200,0,0,0,0,410,8200
0018-openb-node-0080,,G2,96,8,412316860416,20000,11,1178,412316860416,0,0,0,0,0,0,0,0,0,0,30,600,90,1800,0,0,120,2400
0019-openb-node-0320,,G3,128,8,824633720832,30000,5,14800,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0020-openb-node-1170,,G3,128,8,824633720832,30000,14,5476,824633720832,0,0,0,0,0,0,90,2700,0,0,90,2700,70,2100,190,5700,440,13200
0021-openb-node-0764,,G2,96,8,412316860416,20000,9,180,412316860416,0,0,0,0,0,0,0,0,0,0,530,10600,450,9000,90,1800,1070,21400
0022-openb-node-0717,,T4,104,2,549755813888,15109,4,69048,549755813888,140,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2115
0023-openb-node-0074,,G2,96,8,412316860416,20000,8,1096,412316860416,0,0,0,0,0,0,0,0,190,3800,1000,20000,680,13600,1000,20000,2870,57400
0024-openb-node-0430,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0025-openb-node-0466,,G2,96,8,412316860416,20000,7,48,412316860416,0,0,1000,20000,530,10600,1000,20000,190,3800,1000,20000,1000,20000,1000,20000,5720,114400
0026-openb-node-0989,,P100,8,2,64424509440,16280,2,848,64424509440,780,12698,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,970,15791
0027-openb-node-0321,,G2,96,8,412316860416,20000,9,1688,412316860416,0,0,0,0,190,3800,310,6200,0,0,0,0,0,0,0,0,500,10000
