name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0764,,G2,96,8,412316860416,20000,8,1988,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800
0001-openb-node-0033,,G2,96,8,412316860416,20000,8,348,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,1000,20000,1190,23800
0002-openb-node-1085,,G2,96,8,412316860416,20000,11,23984,412316860416,0,0,130,2600,0,0,0,0,210,4200,0,0,30,600,0,0,370,7400
0003-openb-node-0775,,T4,104,2,549755813888,15109,6,1540,549755813888,30,453,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0004-openb-node-1071,,G2,96,8,412316860416,20000,10,2180,412316860416,0,0,0,0,190,3800,0,0,840,16800,0,0,210,4200,190,3800,1430,28600
0005-openb-node-0712,,G2,96,8,412316860416,20000,9,7838,412316860416,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,60,1200
0006-openb-node-0869,,P100,16,2,128849018880,16280,3,848,128849018880,0,0,210,3418,0,0,0,0,0,0,0,0,0,0,0,0,210,3418
0007-openb-node-1093,,T4,104,2,549755813888,15109,4,78448,549755813888,0,0,90,1359,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0008-openb-node-0364,,G2,96,8,412316860416,20000,10,20184,412316860416,190,3800,0,0,0,0,0,0,190,3800,60,1200,0,0,0,0,440,8800
0009-openb-node-0782,,G2,96,8,412316860416,20000,10,12728,412316860416,0,0,60,1200,0,0,0,0,0,0,0,0,190,3800,210,4200,460,9200
0010-openb-node-0839,,G2,96,8,412316860416,20000,9,348,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,0,0,890,17800,1080,21600
0011-openb-node-0482,,T4,104,2,549755813888,15109,5,37048,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0012-openb-node-0716,,T4,104,2,549755813888,15109,5,38000,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0013-openb-node-0297,,T4,104,2,549755813888,15109,5,30292,549755813888,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
0014-openb-node-0169,,G3,128,8,824633720832,30000,8,73232,824633720832,0,0,190,5700,190,5700,0,0,0,0,0,0,0,0,190,5700,570,17100
0015-openb-node-0274,,G2,96,8,412316860416,20000,10,734,412316860416,530,10600,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800,910,18200
0016-openb-node-0185,,G2,96,8,412316860416,20000,9,836,412316860416,0,0,0,0,190,3800,0,0,770,15400,190,3800,190,3800,1000,20000,2340,46800
0017-openb-node-0552,,T4,104,2,549755813888,15109,7,31796,549755813888,130,1964,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,320,4834
0018-openb-node-0966,,P100,16,2,128849018880,16280,2,848,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0019-openb-node-0118,,P100,16,2,128849018880,16280,2,2700,128849018880,630,10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,10256
0020-openb-node-0348,,T4,104,2,549755813888,15109,4,67848,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021-openb-node-1080,,V100M16,8,1,34359738368,16160,1,4000,34359738368,770,12443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,12443
0022-openb-node-0521,,G2,96,8,412316860416,20000,6,2592,412316860416,0,0,0,0,0,0,0,0,1000,20000,1000,20000,1000,20000,1000,20000,4000,80000
0023-openb-node-0213,,T4,104,2,549755813888,15109,3,84940,549755813888,210,3172,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,400,6042
0024-openb-node-0588,,T4,104,2,549755813888,15109,2,84380,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0025-openb-node-1135,,G2,96,8,412316860416,20000,8,2940,412316860416,0,0,0,0,0,0,0,0,0,0,70,1400,0,0,190,3800,260,5200
0026-openb-node-0643,,T4,104,2,549755813888,15109,7,33348,549755813888,0,0,220,3323,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0027-openb-node-0760,,T4,104,2,549755813888,15109,4,42800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0028-openb-node-0850,,G2,96,8,412316860416,20000,10,5836,412316860416,0,0,0,0,0,0,190,3800,190,3800,0,0,190,3800,60,1200,630,12600
0029-openb-node-0601,,T4,104,2,549755813888,15109,5,4092,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0030-openb-node-0990,,P100,8,2,64424509440,16280,2,1696,64424509440,190,3093,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,380,6186
0031-openb-node-1082,,T4,104,2,549755813888,15109,5,49800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0032-openb-node-0439,,P100,16,2,128849018880,16280,2,600,128849018880,0,0,840,13675,0,0,0,0,0,0,0,0,0,0,0,0,840,13675
0033-openb-node-0115,,G2,96,8,412316860416,20000,9,2100,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1200,60,1200
0034-openb-node-0660,,G2,96,8,412316860416,20000,5,16880,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0035-openb-node-0195,,G2,96,8,412316860416,20000,13,6716,412316860416,0,0,0,0,190,3800,0,0,60,1200,70,1400,80,1600,190,3800,590,11800
0036-openb-node-0259,,G2,96,8,412316860416,20000,9,824,412316860416,0,0,0,0,0,0,0,0,130,2600,0,0,190,3800,0,0,320,6400
0037-openb-node-1054,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0038-openb-node-0226,,V100M16,32,4,137438953472,16160,5,5644,137438953472,0,0,190,3070,0,0,130,2100,0,0,0,0,0,0,0,0,320,5170
0039-openb-node-0013,,P100,64,2,274877906944,16280,4,48848,274877906944,0,0,10,162,0,0,0,0,0,0,0,0,0,0,0,0,10,162
0040-openb-node-0589,,T4,104,2,549755813888,15109,5,8692,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0041-openb-node-0404,,T4,104,2,549755813888,15109,5,20148,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0042-openb-node-0279,,G2,96,8,412316860416,20000,2,19300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0043-openb-node-1035,,G2,96,8,412316860416,20000,10,1034,412316860416,0,0,0,0,0,0,680,13600,0,0,190,3800,0,0,0,0,870,17400
0044-openb-node-0895,,G2,96,8,412316860416,20000,10,826,412316860416,0,0,0,0,630,12600,230,4600,540,10800,1000,20000,60,1200,190,3800,2650,53000
0045-openb-node-1024,,G2,96,8,412316860416,20000,13,6036,412316860416,190,3800,0,0,0,0,220,4400,190,3800,220,4400,60,1200,0,0,880,17600
0046-openb-node-0835,,G3,128,8,824633720832,30000,13,5082,824633720832,0,0,0,0,0,0,0,0,0,0,120,3600,0,0,0,0,120,3600
0047-openb-node-0434,,G2,96,8,412316860416,20000,11,3720,412316860416,0,0,0,0,0,0,190,3800,190,3800,160,3200,130,2600,30,600,700,14000
0048-openb-node-0884,,T4,104,2,549755813888,15109,4,60692,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0049-openb-node-0134,,T4,104,2,549755813888,15109,6,64348,549755813888,0,0,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
0050-openb-node-0704,,T4,104,2,549755813888,15109,7,700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0051-openb-node-1070,,T4,96,4,412316860416,15109,6,46340,412316860416,0,0,30,453,0,0,60,906,0,0,0,0,0,0,0,0,90,1359
0052-openb-node-0873,,T4,104,2,549755813888,15109,2,79990,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0053-openb-node-0981,,G2,96,8,412316860416,20000,11,14536,412316860416,0,0,120,2400,0,0,180,3600,0,0,30,600,190,3800,0,0,520,10400
0054-openb-node-0505,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0055-openb-node-1202,,G2,96,8,412316860416,20000,7,6492,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,350,7000,1000,20000,1350,27000
0056-openb-node-1147,,G2,96,8,412316860416,20000,10,22236,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,210,4200,190,3800,590,11800
0057-openb-node-0321,,G2,96,8,412316860416,20000,9,4082,412316860416,0,0,0,0,0,0,190,3800,0,0,190,3800,190,3800,0,0,570,11400
0058-openb-node-0538,,T4,104,2,549755813888,15109,4,63648,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0059-openb-node-0099,,V100M16,32,4,137438953472,16160,5,788,137438953472,0,0,450,7272,0,0,300,4848,0,0,0,0,0,0,0,0,750,12120
0060-openb-node-1112,,P100,16,2,128849018880,16280,3,848,128849018880,90,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1465
0061-openb-node-0249,,G2,96,8,412316860416,20000,8,28,412316860416,0,0,0,0,0,0,0,0,0,0,1000,20000,350,7000,1000,20000,2350,47000
0062-openb-node-0830,,G2,96,8,412316860416,20000,9,12270,412316860416,0,0,0,0,0,0,70,1400,0,0,0,0,190,3800,190,3800,450,9000
0063-openb-node-0089,,G2,96,8,412316860416,20000,9,1988,412316860416,0,0,90,1800,0,0,0,0,0,0,190,3800,0,0,0,0,280,5600
0064-openb-node-0048,,G2,96,8,412316860416,20000,7,6892,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800,380,7600
0065-openb-node-1201,,T4,104,2,549755813888,15109,6,52200,549755813888,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0066-openb-node-0187,,T4,104,2,549755813888,15109,4,72440,549755813888,190,2870,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,400,6042
0067-openb-node-1065,,P100,16,2,128849018880,16280,1,0,128849018880,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0068-openb-node-0979,,G2,96,8,412316860416,20000,8,1840,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,350,7000,1000,20000,1540,30800
0069-openb-node-0920,,T4,104,2,549755813888,15109,4,56600,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0070-openb-node-0024,,V100M32,96,8,824633720832,32510,10,16528,824633720832,0,0,0,0,0,0,0,0,190,6176,190,6176,160,5201,0,0,540,17553
0071-openb-node-0811,,G2,96,8,412316860416,20000,9,5978,412316860416,190,3800,0,0,0,0,0,0,190,3800,0,0,0,0,0,0,380,7600
0072-openb-node-0283,,P100,16,2,128849018880,16280,2,0,128849018880,1000,16280,680,11070,0,0,0,0,0,0,0,0,0,0,0,0,1680,27350
0073-openb-node-0427,,G2,96,8,412316860416,20000,10,4044,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0074-openb-node-0257,,G2,96,8,412316860416,20000,9,8188,412316860416,0,0,0,0,0,0,0,0,0,0,450,9000,0,0,70,1400,520,10400
0075-openb-node-1000,,G2,96,8,412316860416,20000,9,9096,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800
0076-openb-node-0942,,P100,16,2,128849018880,16280,2,940,128849018880,530,8628,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,720,11721
0077-openb-node-0349,,G2,96,8,412316860416,20000,3,11300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0078-openb-node-0617,,T4,104,2,549755813888,15109,5,23600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0079-openb-node-0432,,G2,96,8,412316860416,20000,10,2634,412316860416,0,0,0,0,0,0,190,3800,0,0,190,3800,520,10400,190,3800,1090,21800
0080-openb-node-0882,,T4,104,2,549755813888,15109,6,17196,549755813888,190,2870,30,453,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0081-openb-node-0117,,G2,96,8,412316860416,20000,12,10296,412316860416,0,0,0,0,60,1200,0,0,0,0,190,3800,90,1800,60,1200,400,8000
0082-openb-node-0844,,G2,96,8,412316860416,20000,8,1240,412316860416,0,0,0,0,530,10600,310,6200,190,3800,0,0,1000,20000,770,15400,2800,56000
0083-openb-node-0612,,T4,104,2,549755813888,15109,6,4892,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0084-openb-node-0916,,G2,96,8,412316860416,20000,8,5688,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800,380,7600
0085-openb-node-1092,,G2,96,8,412316860416,20000,10,536,412316860416,0,0,30,600,0,0,190,3800,410,8200,0,0,0,0,190,3800,820,16400
0086-openb-node-1014,,T4,104,2,549755813888,15109,6,23592,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0087-openb-node-0325,,G2,96,8,412316860416,20000,8,1724,412316860416,0,0,0,0,0,0,0,0,350,7000,350,7000,0,0,1000,20000,1700,34000
0088-openb-node-0997,,V100M32,48,4,395136991232,32510,5,1648,395136991232,190,6176,530,17230,0,0,0,0,0,0,0,0,0,0,0,0,720,23406
0089-openb-node-0823,,G2,96,8,412316860416,20000,9,19444,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800,380,7600
0090-openb-node-0532,,T4,96,4,412316860416,15109,5,62296,412316860416,0,0,0,0,190,2870,210,3172,0,0,0,0,0,0,0,0,400,6042
0091-openb-node-1055,,P100,16,2,128849018880,16280,2,700,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0092-openb-node-0282,,G2,96,8,412316860416,20000,12,460,412316860416,0,0,0,0,0,0,30,600,190,3800,210,4200,80,1600,0,0,510,10200
0093-openb-node-0671,,T4,104,2,549755813888,15109,3,76348,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0094-openb-node-1059,,P100,16,2,128849018880,16280,1,300,128849018880,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0095-openb-node-0417,,T4,104,2,549755813888,15109,6,23948,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0096-openb-node-1197,,T4,104,2,549755813888,15109,6,29448,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0097-openb-node-0504,,V100M16,32,4,137438953472,16160,4,2488,137438953472,530,8564,0,0,190,3070,0,0,0,0,0,0,0,0,0,0,720,11634
0098-openb-node-1113,,P100,16,2,128849018880,16280,1,800,128849018880,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0099-openb-node-0596,,T4,104,2,549755813888,15109,6,8792,549755813888,0,0,10,151,0,0,0,0,0,0,0,0,0,0,0,0,10,151
0100-openb-node-1203,,G2,96,8,412316860416,20000,9,13726,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800,190,3800,570,11400
0101-openb-node-0694,,T4,104,2,549755813888,15109,3,65696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0102-openb-node-0976,,G3,128,8,824633720832,30000,13,11636,824633720832,0,0,0,0,0,0,90,2700,0,0,0,0,0,0,0,0,90,2700
0103-openb-node-0828,,G2,96,8,412316860416,20000,10,1980,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,770,15400,190,3800,1150,23000
0104-openb-node-0868,,P100,16,2,128849018880,16280,2,92,128849018880,350,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,5698
0105-openb-node-1102,,T4,104,2,549755813888,15109,3,67490,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0106-openb-node-0109,,G2,96,8,412316860416,20000,11,8376,412316860416,0,0,30,600,0,0,190,3800,190,3800,190,3800,190,3800,60,1200,850,17000
0107-openb-node-1170,,G3,128,8,824633720832,30000,1,63800,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0108-openb-node-0786,,V100M32,48,4,395136991232,32510,6,2000,395136991232,0,0,0,0,130,4226,0,0,0,0,0,0,0,0,0,0,130,4226
0109-openb-node-0200,,T4,104,2,549755813888,15109,6,10940,549755813888,190,2870,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,260,3927
0110-openb-node-1145,,P100,16,2,128849018880,16280,2,2190,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111-openb-node-1066,,G2,96,8,412316860416,20000,9,3096,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0112-openb-node-0627,,P100,16,2,128849018880,16280,2,190,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0113-openb-node-0503,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0114-openb-node-0530,,G2,96,8,412316860416,20000,8,8630,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,60,1200,190,3800,250,5000
