name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0326,,G2,96,8,412316860416,20000,9,11896,412316860416,0,0,0,0,0,0,190,3800,0,0,130,2600,0,0,0,0,320,6400
0001-openb-node-1050,,V100M32,96,8,824633720832,32510,1,8000,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0002-openb-node-0271,,V100M16,8,1,34359738368,16160,1,4848,34359738368,190,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3070
0003-openb-node-0197,,G2,96,8,412316860416,20000,8,3476,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,10600,530,10600
0004-openb-node-0001,,P100,64,2,274877906944,16280,4,27292,274877906944,0,0,240,3907,0,0,0,0,0,0,0,0,0,0,0,0,240,3907
0005-openb-node-0475,,V100M16,8,1,34359738368,16160,1,4848,34359738368,190,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3070
0006-openb-node-0458,,T4,104,2,549755813888,15109,6,26148,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0007-openb-node-0191,,G2,96,8,412316860416,20000,7,8840,412316860416,0,0,0,0,190,3800,0,0,0,0,60,1200,0,0,0,0,250,5000
0008-openb-node-0427,,G2,96,8,412316860416,20000,8,18888,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,70,1400,260,5200
0009-openb-node-0365,,G2,96,8,412316860416,20000,11,4548,412316860416,0,0,0,0,0,0,0,0,0,0,50,1000,0,0,300,6000,350,7000
0010-openb-node-0864,,G2,96,8,412316860416,20000,9,2264,412316860416,0,0,70,1400,0,0,0,0,0,0,0,0,190,3800,350,7000,610,12200
0011-openb-node-0420,,T4,104,2,549755813888,15109,5,50282,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0012-openb-node-0548,,G2,96,8,412316860416,20000,9,14848,412316860416,0,0,0,0,0,0,0,0,0,0,30,600,0,0,0,0,30,600
0013-openb-node-0661,,G2,96,8,412316860416,20000,8,3484,412316860416,0,0,0,0,0,0,530,10600,0,0,0,0,530,10600,0,0,1060,21200
0014-openb-node-0267,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0015-openb-node-0214,,V100M32,96,8,824633720832,32510,2,15300,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0016-openb-node-0526,,G2,96,8,412316860416,20000,10,192,412316860416,0,0,0,0,70,1400,0,0,0,0,0,0,0,0,0,0,70,1400
0017-openb-node-0551,,G2,96,8,412316860416,20000,6,1148,412316860416,0,0,1000,20000,190,3800,1000,20000,1000,20000,1000,20000,1000,20000,770,15400,5960,119200
0018-openb-node-0837,,G2,96,8,412316860416,20000,10,160,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800
0019-openb-node-0726,,T4,104,2,549755813888,15109,2,89548,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0020-openb-node-1019,,T4,104,2,549755813888,15109,2,82140,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021-openb-node-1201,,T4,104,2,549755813888,15109,7,54348,549755813888,60,906,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,250,3776
0022-openb-node-0487,,T4,104,2,549755813888,15109,4,60148,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0023-openb-node-0424,,G2,96,8,412316860416,20000,9,2940,412316860416,0,0,0,0,0,0,0,0,530,10600,0,0,680,13600,1000,20000,2210,44200
0024-openb-node-0071,,V100M16,32,4,137438953472,16160,4,1288,137438953472,190,3070,350,5656,0,0,1000,16160,0,0,0,0,0,0,0,0,1540,24886
0025-openb-node-0794,,G2,96,8,412316860416,20000,11,324,412316860416,0,0,0,0,190,3800,0,0,160,3200,190,3800,540,10800,190,3800,1270,25400
0026-openb-node-0966,,P100,16,2,128849018880,16280,2,940,128849018880,190,3093,350,5698,0,0,0,0,0,0,0,0,0,0,0,0,540,8791
0027-openb-node-0085,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0028-openb-node-1034,,G2,96,8,412316860416,20000,8,1278,412316860416,0,0,0,0,0,0,190,3800,530,10600,0,0,0,0,1000,20000,1720,34400
0029-openb-node-0628,,P100,16,2,128849018880,16280,3,1696,128849018880,190,3093,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,380,6186
0030-openb-node-0472,,G2,96,8,412316860416,20000,10,5080,412316860416,0,0,0,0,0,0,190,3800,450,9000,60,1200,530,10600,350,7000,1580,31600
