name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0260,,G2,96,8,412316860416,20000,10,1734,412316860416,190,3800,0,0,0,0,210,4200,0,0,0,0,190,3800,190,3800,780,15600
0001-openb-node-0858,,G2,96,8,412316860416,20000,10,3572,412316860416,0,0,0,0,0,0,210,4200,0,0,350,7000,350,7000,160,3200,1070,21400
0002-openb-node-0619,,G2,96,8,412316860416,20000,8,1980,412316860416,0,0,0,0,0,0,190,3800,770,15400,350,7000,1000,20000,1000,20000,3310,66200
0003-openb-node-0582,,G2,96,8,412316860416,20000,10,1362,412316860416,0,0,120,2400,30,600,0,0,0,0,0,0,190,3800,190,3800,530,10600
0004-openb-node-0882,,T4,104,2,549755813888,15109,4,59700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0005-openb-node-1135,,G2,96,8,412316860416,20000,9,11832,412316860416,0,0,0,0,0,0,0,0,60,1200,0,0,190,3800,0,0,250,5000
0006-openb-node-0431,,P100,16,2,128849018880,16280,2,9696,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0007-openb-node-1096,,T4,104,2,549755813888,15109,5,8692,549755813888,300,4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,4532
0008-openb-node-1052,,P100,16,2,128849018880,16280,2,848,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0009-openb-node-0985,,P100,16,2,128849018880,16280,3,1696,128849018880,190,3093,90,1465,0,0,0,0,0,0,0,0,0,0,0,0,280,4558
0010-openb-node-1151,,T4,104,2,549755813888,15109,6,8800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011-openb-node-1171,,G2,96,8,412316860416,20000,7,422,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,1000,20000,1000,20000,2190,43800
0012-openb-node-0016,,P100,64,2,274877906944,16280,4,24292,274877906944,0,0,30,488,0,0,0,0,0,0,0,0,0,0,0,0,30,488
0013-openb-node-0003,,P100,64,2,274877906944,16280,3,9300,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0014-openb-node-0877,,T4,104,2,549755813888,15109,4,63500,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0015-openb-node-0256,,V100M32,96,8,824633720832,32510,10,472,824633720832,0,0,0,0,350,11378,0,0,190,6176,0,0,180,5851,530,17230,1250,40635
0016-openb-node-0382,,G2,96,8,412316860416,20000,9,416,412316860416,0,0,0,0,350,7000,0,0,0,0,190,3800,0,0,50,1000,590,11800
0017-openb-node-0280,,G2,96,8,412316860416,20000,10,5676,412316860416,0,0,0,0,0,0,0,0,0,0,30,600,60,1200,0,0,90,1800
0018-openb-node-0080,,G2,96,8,412316860416,20000,9,2674,412316860416,0,0,0,0,840,16800,0,0,300,6000,0,0,0,0,0,0,1140,22800
0019-openb-node-0320,,G3,128,8,824633720832,30000,10,9786,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,190,5700,0,0,190,5700
0020-openb-node-1170,,G3,128,8,824633720832,30000,11,35988,824633720832,0,0,130,3900,0,0,0,0,0,0,0,0,130,3900,0,0,260,7800
0021-openb-node-0764,,G2,96,8,412316860416,20000,9,496,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800
0022-openb-node-0717,,T4,104,2,549755813888,15109,5,40700,549755813888,150,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2266
0023-openb-node-0074,,G2,96,8,412316860416,20000,11,3130,412316860416,0,0,0,0,60,1200,0,0,0,0,0,0,220,4400,60,1200,340,6800
0024-openb-node-0430,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0025-openb-node-0466,,G2,96,8,412316860416,20000,6,3074,412316860416,0,0,0,0,1000,20000,530,10600,1000,20000,1000,20000,530,10600,1000,20000,5060,101200
0026-openb-node-0989,,P100,8,2,64424509440,16280,2,1696,64424509440,190,3093,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,380,6186
0027-openb-node-0321,,G2,96,8,412316860416,20000,7,1148,412316860416,0,0,0,0,0,0,190,3800,1000,20000,530,10600,1000,20000,770,15400,3490,69800
0028-openb-node-0014,,P100,64,2,274877906944,16280,3,23800,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
