name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0000-openb-node-0897,,V100M16,8,1,34359738368,16160,1,4848,34359738368,190,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3070
0001-openb-node-0168,,G3,128,8,824633720832,30000,2,8000,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0002-openb-node-1149,,G2,96,8,412316860416,20000,2,19300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0003-openb-node-0440,,V100M16,32,4,137438953472,16160,4,3848,137438953472,0,0,780,12604,680,10988,190,3070,0,0,0,0,0,0,0,0,1650,26662
0004-openb-node-0784,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0005-openb-node-0987,,T4,104,2,549755813888,15109,2,88940,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0006-openb-node-0807,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0007-openb-node-0251,,T4,104,2,549755813888,15109,4,56148,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0008-openb-node-0037,,G3,128,8,824633720832,30000,1,8000,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0009-openb-node-0796,,G2,96,8,412316860416,20000,10,26234,412316860416,0,0,0,0,190,3800,190,3800,190,3800,0,0,210,4200,210,4200,990,19800
0010-openb-node-0762,,G2,96,8,412316860416,20000,7,3648,412316860416,0,0,0,0,0,0,0,0,0,0,530,10600,0,0,190,3800,720,14400
0011-openb-node-0011,,P100,64,2,274877906944,16280,4,24292,274877906944,0,0,420,6837,0,0,0,0,0,0,0,0,0,0,0,0,420,6837
0012-openb-node-0363,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0013-openb-node-0447,,G2,96,8,412316860416,20000,9,678,412316860416,0,0,190,3800,680,13600,190,3800,530,10600,0,0,0,0,0,0,1590,31800
0014-openb-node-0957,,G2,96,8,412316860416,20000,9,5588,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800
0015-openb-node-0786,,V100M32,48,4,395136991232,32510,5,2988,395136991232,0,0,0,0,350,11378,190,6176,0,0,0,0,0,0,0,0,540,17554
0016-openb-node-0789,,G2,96,8,412316860416,20000,1,31800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0017-openb-node-0192,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0018-openb-node-0649,,T4,104,2,549755813888,15109,2,73100,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0019-openb-node-0221,,G2,96,8,412316860416,20000,8,496,412316860416,0,0,0,0,540,10800,0,0,680,13600,1000,20000,190,3800,190,3800,2600,52000
0020-openb-node-0579,,V100M16,64,8,274877906944,16160,7,4788,274877906944,0,0,0,0,0,0,0,0,350,5656,0,0,1000,16160,190,3070,1540,24886
0021-openb-node-0586,,G2,96,8,412316860416,20000,9,10570,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,350,7000,60,1200,600,12000
0022-openb-node-0381,,P100,16,2,128849018880,16280,2,848,128849018880,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0023-openb-node-1070,,T4,96,4,412316860416,15109,6,13640,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0024-openb-node-1097,,T4,104,2,549755813888,15109,3,93544,549755813888,40,604,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,230,3474
0025-openb-node-0255,,T4,104,2,549755813888,15109,4,56284,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0026-openb-node-1075,,T4,104,2,549755813888,15109,3,49400,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0027-openb-node-1026,,T4,104,2,549755813888,15109,4,80848,549755813888,450,6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,6799
0028-openb-node-0550,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0029-openb-node-0459,,G2,96,8,412316860416,20000,6,17048,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,50,1000,240,4800
0030-openb-node-0276,,G2,96,8,412316860416,20000,7,5440,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,0,0,190,3800
0031-openb-node-0368,,G2,96,8,412316860416,20000,9,15988,412316860416,0,0,190,3800,0,0,0,0,0,0,190,3800,0,0,350,7000,730,14600
0032-openb-node-0310,,G2,96,8,412316860416,20000,9,1180,412316860416,0,0,0,0,410,8200,0,0,350,7000,0,0,1000,20000,350,7000,2110,42200
0033-openb-node-0175,,G2,96,8,412316860416,20000,8,2932,412316860416,0,0,0,0,0,0,0,0,0,0,1000,20000,350,7000,1000,20000,2350,47000
0034-openb-node-0323,,G2,96,8,412316860416,20000,9,6788,412316860416,0,0,160,3200,0,0,0,0,0,0,190,3800,0,0,0,0,350,7000
0035-openb-node-0537,,T4,104,2,549755813888,15109,3,76140,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0036-openb-node-0932,,P100,16,2,128849018880,16280,2,1548,128849018880,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0037-openb-node-0688,,V100M16,32,4,137438953472,16160,3,5540,137438953472,350,5656,0,0,190,3070,1000,16160,0,0,0,0,0,0,0,0,1540,24886
0038-openb-node-0668,,G2,96,8,412316860416,20000,8,21896,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,130,2600,0,0,130,2600
0039-openb-node-0806,,G2,96,8,412316860416,20000,4,2892,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0040-openb-node-1110,,G2,96,8,412316860416,20000,10,12586,412316860416,0,0,0,0,0,0,190,3800,0,0,190,3800,360,7200,0,0,740,14800
0041-openb-node-0200,,T4,104,2,549755813888,15109,2,92848,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0042-openb-node-0918,,G2,96,8,412316860416,20000,9,1912,412316860416,0,0,0,0,190,3800,0,0,0,0,190,3800,0,0,770,15400,1150,23000
0043-openb-node-0583,,G2,96,8,412316860416,20000,9,8740,412316860416,0,0,40,800,0,0,530,10600,0,0,190,3800,0,0,0,0,760,15200
0044-openb-node-0228,,G2,96,8,412316860416,20000,7,1038,412316860416,0,0,0,0,0,0,0,0,0,0,1000,20000,190,3800,1000,20000,2190,43800
0045-openb-node-0171,,G2,96,8,412316860416,20000,9,9832,412316860416,0,0,0,0,0,0,0,0,0,0,530,10600,410,8200,210,4200,1150,23000
0046-openb-node-0238,,T4,104,2,549755813888,15109,4,44948,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0047-openb-node-0288,,V100M16,64,8,274877906944,16160,8,9274,274877906944,0,0,0,0,0,0,350,5656,190,3070,0,0,190,3070,450,7272,1180,19068
0048-openb-node-0561,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0049-openb-node-0062,,P100,16,2,128849018880,16280,2,548,128849018880,0,0,450,7326,0,0,0,0,0,0,0,0,0,0,0,0,450,7326
0050-openb-node-0024,,V100M32,96,8,824633720832,32510,9,2896,824633720832,190,6176,210,6827,0,0,0,0,0,0,0,0,1000,32510,1000,32510,2400,78023
0051-openb-node-0006,,P100,64,2,274877906944,16280,5,11684,274877906944,120,1953,60,976,0,0,0,0,0,0,0,0,0,0,0,0,180,2929
0052-openb-node-0743,,G2,96,8,412316860416,20000,7,940,412316860416,530,10600,0,0,0,0,0,0,0,0,0,0,190,3800,1000,20000,1720,34400
0053-openb-node-1014,,T4,104,2,549755813888,15109,4,61548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0054-openb-node-0995,,V100M16,32,4,137438953472,16160,4,2396,137438953472,190,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3070
0055-openb-node-1108,,G2,96,8,412316860416,20000,9,8936,412316860416,0,0,0,0,210,4200,0,0,0,0,0,0,190,3800,410,8200,810,16200
0056-openb-node-0896,,V100M16,8,1,34359738368,16160,2,848,34359738368,30,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,484
0057-openb-node-1124,,T4,104,2,549755813888,15109,4,68792,549755813888,0,0,300,4532,0,0,0,0,0,0,0,0,0,0,0,0,300,4532
0058-openb-node-1083,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0059-openb-node-0388,,T4,104,2,549755813888,15109,3,72600,549755813888,0,0,220,3323,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0060-openb-node-0235,,T4,104,2,549755813888,15109,4,76000,549755813888,0,0,500,7554,0,0,0,0,0,0,0,0,0,0,0,0,500,7554
0061-openb-node-0842,,T4,104,2,549755813888,15109,4,36392,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0062-openb-node-0365,,G2,96,8,412316860416,20000,5,14496,412316860416,530,10600,0,0,0,0,0,0,410,8200,0,0,540,10800,190,3800,1670,33400
0063-openb-node-0545,,G2,96,8,412316860416,20000,9,10388,412316860416,220,4400,190,3800,0,0,0,0,0,0,0,0,350,7000,0,0,760,15200
0064-openb-node-0417,,T4,104,2,549755813888,15109,5,59592,549755813888,60,906,30,453,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0065-openb-node-0886,,G2,96,8,412316860416,20000,9,540,412316860416,0,0,0,0,0,0,0,0,530,10600,0,0,0,0,190,3800,720,14400
0066-openb-node-0850,,G2,96,8,412316860416,20000,9,3188,412316860416,0,0,0,0,0,0,0,0,190,3800,540,10800,0,0,190,3800,920,18400
0067-openb-node-0992,,G2,96,8,412316860416,20000,3,3900,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0068-openb-node-0543,,P100,16,2,128849018880,16280,2,1548,128849018880,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0069-openb-node-1142,,P100,16,2,128849018880,16280,2,940,128849018880,530,8628,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,720,11721
0070-openb-node-0733,,T4,104,2,549755813888,15109,2,84700,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0071-openb-node-0941,,G2,96,8,412316860416,20000,10,12436,412316860416,0,0,0,0,0,0,0,0,190,3800,190,3800,140,2800,210,4200,730,14600
0072-openb-node-0852,,V100M32,48,4,395136991232,32510,3,7292,395136991232,0,0,0,0,0,0,350,11378,0,0,0,0,0,0,0,0,350,11378
0073-openb-node-0753,,T4,104,2,549755813888,15109,3,82000,549755813888,0,0,220,3323,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0074-openb-node-0072,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0075-openb-node-0462,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0076-openb-node-0976,,G3,128,8,824633720832,30000,2,0,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0077-openb-node-0014,,P100,64,2,274877906944,16280,2,42140,274877906944,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0078-openb-node-0821,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0079-openb-node-0864,,G2,96,8,412316860416,20000,8,7596,412316860416,0,0,0,0,0,0,0,0,190,3800,530,10600,0,0,780,15600,1500,30000
0080-openb-node-1113,,P100,16,2,128849018880,16280,2,940,128849018880,190,3093,350,5698,0,0,0,0,0,0,0,0,0,0,0,0,540,8791
0081-openb-node-0496,,G2,96,8,412316860416,20000,5,26240,412316860416,0,0,0,0,530,10600,0,0,0,0,0,0,0,0,0,0,530,10600
0082-openb-node-0751,,T4,104,2,549755813888,15109,3,26400,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0083-openb-node-0340,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0084-openb-node-0049,,G3,128,8,824633720832,30000,9,484,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,530,15900,0,0,530,15900
0085-openb-node-0775,,T4,104,2,549755813888,15109,3,48692,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0086-openb-node-0809,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0087-openb-node-0173,,G2,96,8,412316860416,20000,8,640,412316860416,0,0,0,0,0,0,0,0,530,10600,0,0,0,0,680,13600,1210,24200
0088-openb-node-1090,,P100,16,2,128849018880,16280,2,940,128849018880,530,8628,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,720,11721
0089-openb-node-0831,,G2,96,8,412316860416,20000,6,10244,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,450,9000,410,8200,1050,21000
0090-openb-node-0916,,G2,96,8,412316860416,20000,9,2990,412316860416,0,0,0,0,840,16800,0,0,0,0,530,10600,0,0,0,0,1370,27400
0091-openb-node-0993,,G2,96,8,412316860416,20000,9,3936,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800,680,13600,1060,21200
0092-openb-node-0090,,P100,16,2,128849018880,16280,2,0,128849018880,530,8628,680,11070,0,0,0,0,0,0,0,0,0,0,0,0,1210,19698
0093-openb-node-0546,,G2,96,8,412316860416,20000,8,6632,412316860416,0,0,30,600,0,0,0,0,0,0,530,10600,0,0,190,3800,750,15000
0094-openb-node-0423,,T4,104,2,549755813888,15109,4,71448,549755813888,70,1057,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,260,3927
0095-openb-node-0384,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
