workload,sc_policy,tune,seed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
openb_pod_list_default,01-Random,1.3,42,14.004489795918367,14.124942528735634,14.322857142857144,14.553780487804879,14.746842105263156,14.944794520547946,15.16105882352941,15.418414634146341,15.653376623376623,15.854186046511629,16.048961038961046,16.212,16.40686746987952,16.59383561643836,16.772531645569615,16.96014492753623,17.154691358024692,17.389506172839507,17.66806451612903,17.927444444444443,18.148194444444446,18.343333333333337,18.537500000000005,18.77987341772153,19.027741935483874,19.303333333333338,19.550425531914897,19.85410256410256,20.15724489795919,20.515875,20.8546511627907,21.181956521739135,21.54857142857144,21.839195402298852,22.231038961038966,22.681578947368415,23.131758241758245,23.541123595505617,24.067954545454544,24.60903225806451,25.06430107526882,25.605656565656567,26.065238095238094,26.529102564102566,26.96543209876543,27.391647058823533,27.833023255813952,28.329870129870137,28.865833333333327,29.502023809523806,29.98986842105263,30.55540229885058,31.239195402298854,31.921358024691358,32.74595238095238,33.58530864197531,34.67443181818182,35.5770238095238,36.51458333333333,37.530952380952385,38.60433333333333,39.610537634408594,40.61516483516483,41.87119047619047,43.17725,44.59273809523809,45.855,47.29802197802198,49.14011363636364,50.75183908045978,52.29,53.816172839506166,55.624945054945044,57.4421052631579,59.56880952380951,61.89151162790698,64.00253731343284,66.37035714285716,68.83022988505746,71.53211764705881,74.54238636363635,77.77293333333333,81.03362637362638,84.18925925925927,87.90552631578946,91.62604395604394,93.24130434782612,94.62458333333332,95.34203124999999,95.69883720930233,95.89115384615386,96.07046511627907,96.21445783132532,96.43582278481017,96.63301369863014,96.8377659574468,97.06761904761905,97.25768292682928,97.40391304347824,97.55680555555556,97.65258823529409,97.70523255813953,97.74287234042555,97.77761363636364,97.82882978723408,97.86337209302323,97.89625,97.9138372093023,97.94833333333334,97.95739130434785,97.97606382978724,97.9921686746988,98.002625,98.01482352941177,98.04123456790123,98.05116883116884,98.06249999999997,98.08451612903228,98.10000000000002,98.12252873563219,98.15705128205126,98.16809523809522,98.16999999999999,98.16999999999999,98.16999999999999,98.16999999999999,98.16999999999999,98.16999999999999,98.17569767441863,98.17913043478265,98.17
openb_pod_list_default,01-Random,1.3,43,13.997333333333327,14.18845238095238,14.386249999999999,14.56361111111111,14.751034482758612,14.910972222222224,15.088000000000001,15.273170731707312,15.485232558139533,15.676162790697676,15.840602409638556,16.057948717948726,16.254810126582267,16.455113636363638,16.668372093023255,16.900736842105264,17.110657894736846,17.336506024096387,17.61909090909091,17.835487804878053,18.039629629629633,18.267317073170734,18.547666666666665,18.802674418604656,19.0975,19.38905882352941,19.72361111111111,19.980999999999998,20.268965517241373,20.532500000000002,20.855227272727273,21.177674418604646,21.553150684931506,21.913797468354424,22.198488372093024,22.555,22.926447368421055,23.341704545454544,23.673294117647057,24.042461538461538,24.493043478260873,24.883170731707317,25.210468749999997,25.619999999999994,26.00178571428571,26.43609756097561,26.949473684210524,27.505465116279083,28.048749999999995,28.640879120879113,29.22033707865169,29.865999999999996,30.464096385542174,31.145842696629213,31.948222222222224,32.731382978723396,33.57582278481013,34.237808219178085,35.03912087912088,35.81676056338029,36.630519480519474,37.59869047619048,38.78168539325843,39.93871794871796,41.191250000000004,42.31933333333333,43.608586956521734,44.95316831683168,46.346744186046514,47.93181818181818,49.313239436619725,50.63777777777777,52.49616279069769,54.25168831168831,56.26264150943396,58.42012345679012,60.099411764705884,62.258292682926836,65.01172839506172,67.60520547945205,70.16031578947369,73.5922988505747,77.42500000000001,81.42989010989011,85.40290697674418,89.093875,92.58107142857142,94.31438775510203,95.49282608695653,96.45550561797754,97.29096385542168,97.57561797752811,97.81762499999999,97.9786111111111,98.13741176470589,98.32784810126586,98.46348314606743,98.6898823529412,98.75546511627908,98.79351063829783,98.84741379310346,98.90673684210526,98.95069767441859,98.98662921348316,99.02259740259738,99.04388888888886,99.08113636363638,99.1053012048193,99.12780487804879,99.15797872340424,99.17663043478265,99.37546511627906,99.41191011235952,99.43873015873011,99.45426966292135,99.46805970149256,99.48444444444443,99.50280898876404,99.51549295774652,99.52000000000001,99.52842696629214,99.52999999999997,99.53141176470591,99.53999999999999,99.53999999999999,99.53999999999999,99.54000000000005,99.53999999999999,99.53999999999999,99.53999999999999,99.54
openb_pod_list_default,02-DotProd,1.3,42,14.102653061224492,14.530574712643672,15.126813186813186,15.634268292682929,15.735921052631573,15.882602739726032,15.944941176470593,16.038658536585363,16.14246753246754,16.20523255813954,16.27740259740259,16.34882352941177,16.423132530120483,16.529726027397256,16.580886075949362,16.735507246376812,16.82246913580247,16.949753086419754,17.04376344086021,17.22411111111111,17.404444444444444,17.513199999999998,17.625666666666667,17.7606329113924,17.907419354838712,18.170229885057466,18.370638297872343,18.567564102564113,18.728571428571428,18.899624999999997,19.076162790697673,19.24119565217391,19.415555555555557,19.622873563218395,19.807532467532475,19.959052631578945,20.209340659340658,20.487752808988763,20.721818181818183,20.954408602150536,21.182365591397847,21.527373737373736,21.806666666666672,22.012435897435896,22.210493827160494,22.476588235294113,22.76023255813954,23.041688311688315,23.30809523809524,23.605119047619045,23.92723684210526,24.2432183908046,24.60080459770115,24.973827160493823,25.400238095238098,25.769382716049385,26.321022727272727,26.9647619047619,27.450729166666665,27.958690476190473,28.43777777777778,29.02913978494624,29.66241758241758,30.312142857142856,30.944874999999996,31.780238095238094,32.49013157894738,33.31285714285715,34.393181818181816,35.341724137931024,36.3354716981132,37.4116049382716,38.47923076923077,39.6746052631579,41.00214285714286,42.41651162790697,44.089552238805965,45.58845238095238,47.35896551724139,49.29505882352941,51.42090909090909,53.8568,56.5267032967033,59.55814814814815,62.77605263157893,66.66186813186813,71.10836956521739,76.00402777777778,81.9453125,88.91906976744185,96.87602564102563,99.45000000000005,99.45000000000003,99.45,99.45000000000002,99.45000000000007,99.48630952380952,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.50357142857145,99.50367816091953,99.5,99.5,99.5023595505618,99.5,99.5,99.5,99.5,99.5,99.50244186046513,99.51000000000002,99.51
openb_pod_list_default,02-DotProd,1.3,43,14.197999999999995,14.67583333333333,15.1175,15.531944444444447,15.750574712643678,15.79027777777778,15.837444444444444,15.892804878048784,15.955465116279068,16.04883720930232,16.120963855421692,16.1874358974359,16.33392405063292,16.438977272727275,16.574186046511628,16.667789473684213,16.782105263157888,16.910963855421684,17.067045454545454,17.31158536585366,17.47888888888889,17.61378048780488,17.755777777777777,17.921511627906977,18.113854166666666,18.265294117647052,18.412777777777777,18.60788888888889,18.80022988505748,18.966874999999998,19.156136363636367,19.388139534883724,19.5413698630137,19.769873417721513,19.919418604651163,20.0925,20.333947368421057,20.498863636363637,20.807411764705886,21.05,21.26289855072463,21.50719512195122,21.8128125,22.0830985915493,22.311666666666667,22.537560975609757,22.780921052631573,23.014186046511632,23.397,23.695714285714285,24.018539325842692,24.381999999999998,24.700120481927712,25.090449438202246,25.39111111111111,25.781382978723396,26.171645569620246,26.536438356164382,26.980879120879123,27.499859154929585,27.889220779220775,28.41940476190476,29.0685393258427,29.687307692307687,30.19075,31.044000000000008,31.833260869565216,32.7360396039604,33.51465116279069,34.3475,35.09929577464788,36.00888888888888,36.994418604651166,38.16038961038961,39.56613207547169,40.99098765432099,42.310147058823524,43.84548780487805,45.56296296296296,47.22068493150685,49.11905263157893,51.50804597701149,54.28024390243903,57.42142857142856,61.04697674418605,65.00874999999999,69.4367857142857,74.14030612244898,80.17184782608696,86.60404494382021,94.66192771084339,98.87022471910112,98.88,98.88,98.87999999999997,98.88000000000001,98.87999999999998,98.87999999999997,98.87848837209306,98.87000000000006,98.87,98.87000000000008,98.87000000000003,98.87000000000002,98.86999999999999,98.87000000000003,98.87000000000002,98.87,98.87,98.87000000000006,98.87000000000005,99.10860465116276,99.13999999999999,99.14000000000004,99.13999999999999,99.14000000000001,99.13999999999999,99.13999999999999,99.14000000000003,99.14,99.13999999999999,99.14000000000001,99.14,99.14000000000003,99.13376623376624,99.13000000000001,99.12999999999992,99.13,99.13000000000001,99.13,99.13
openb_pod_list_default,03-GpuClustering,1.3,42,13.984693877551019,14.12218390804597,14.420219780219778,14.575000000000001,14.702499999999999,14.824383561643836,15.042470588235295,15.300365853658535,15.518961038961034,15.722441860465118,15.828571428571419,15.894588235294119,16.132409638554215,16.3672602739726,16.512025316455688,16.639275362318845,16.84074074074074,17.107654320987656,17.570107526881724,17.893777777777775,18.29416666666667,18.42533333333333,18.55866666666666,18.77443037974684,18.981935483870963,19.190919540229885,19.402127659574468,19.536923076923074,19.675,19.81875,19.96162790697674,20.1179347826087,20.32428571428572,20.574252873563225,20.74116883116883,20.90778947368421,21.134725274725273,21.389325842696632,21.61625,21.82161290322581,22.102688172043006,22.4050505050505,22.59821428571429,22.80935897435898,23.03172839506173,23.332000000000004,23.63813953488372,23.95506493506493,24.229880952380952,24.53047619047619,24.865789473684206,25.182873563218394,25.509885057471262,25.895061728395063,26.257857142857137,26.59222222222222,27.04215909090909,27.53047619047619,28.01666666666667,28.47702380952381,28.914444444444445,29.381505376344087,29.888131868131865,30.483928571428567,31.051499999999997,31.729285714285716,32.38394736842105,33.15736263736263,33.88965909090909,34.66413793103448,35.57188679245284,36.45493827160494,37.43010989010989,38.515263157894736,39.597023809523805,40.78558139534885,42.13776119402985,43.407500000000006,44.99471264367816,46.81705882352941,48.63261363636364,50.76839999999999,53.019010989011,55.4874074074074,58.273421052631576,61.845714285714294,65.47619565217391,69.6263888888889,74.8971875,80.74360465116278,87.72320512820514,95.96209302325579,98.69,98.68999999999997,98.69,98.69000000000004,98.77571428571426,98.80268292682926,98.79999999999994,98.79999999999998,98.79999999999995,98.8012790697674,98.8015957446808,98.80999999999999,98.80999999999996,98.80999999999997,98.80999999999999,98.80999999999997,98.80999999999999,98.81000000000003,98.80999999999996,98.80999999999999,98.80999999999999,98.80999999999999,98.81,98.81000000000002,98.80999999999999,98.80999999999996,98.80999999999999,98.8036781609195,98.80051282051282,98.80999999999999,98.80573033707861,98.80999999999999,98.80999999999997,98.81000000000002,98.80999999999997,98.80999999999997,98.80999999999997,98.80999999999996,98.81
openb_pod_list_default,03-GpuClustering,1.3,43,13.992888888888885,14.114404761904765,14.273611111111109,14.379027777777777,14.509425287356319,14.648055555555556,14.709444444444443,14.840121951219514,15.003488372093017,15.268604651162784,15.433493975903618,15.657564102564107,15.78151898734177,16.090681818181817,16.21488372093024,16.52305263157895,16.80868421052631,16.919156626506023,17.176590909090912,17.626097560975612,18.107901234567898,18.46353658536585,18.703555555555553,18.843139534883722,19.005729166666665,19.11023529411765,19.242916666666666,19.357000000000003,19.51586206896551,19.642916666666668,19.771818181818183,19.895232558139536,20.04260273972603,20.19924050632911,20.431627906976743,20.57,20.772763157894733,20.921931818181818,21.14211764705882,21.298769230769235,21.521884057971008,21.722560975609756,21.9425,22.160845070422532,22.378809523809526,22.592926829268293,22.804078947368424,23.011511627906977,23.292,23.589670329670327,23.863707865168543,24.183999999999997,24.491686746987956,24.862247191011235,25.182999999999996,25.578404255319157,25.95430379746835,26.297123287671234,26.717142857142854,27.1838028169014,27.562337662337658,28.077380952380953,28.67157303370787,29.19679487179487,29.627250000000004,30.214799999999997,30.78706521739131,31.44633663366337,32.10988372093023,32.78238636363637,33.52859154929578,34.361111111111114,35.28697674418604,36.338311688311684,37.418490566037725,38.49345679012346,39.63441176470588,41.15292682926829,42.84283950617284,44.44123287671233,46.18747368421053,48.177471264367824,50.539146341463415,52.98252747252746,55.781511627906966,59.177375,62.888928571428565,66.94489795918366,71.89358695652173,77.37202247191011,84.20072289156626,93.01516853932584,98.548125,98.63458333333331,98.64270588235291,98.64999999999996,98.64202247191011,98.64,98.63999999999999,98.63999999999996,98.64000000000001,98.63999999999996,98.63999999999999,98.63999999999999,98.64000000000001,98.63999999999999,98.64,98.64000000000001,98.64,98.63999999999996,98.63717391304347,98.78139534883715,98.79999999999997,98.80000000000001,98.79999999999997,98.8,98.79999999999995,98.79999999999997,98.8,98.79999999999997,98.79999999999997,98.8,98.79999999999995,98.8,98.79376623376622,98.79269230769229,98.79642105263162,98.78999999999999,98.78999999999999,98.78999999999999,98.79
openb_pod_list_default,04-GpuPacking,1.3,42,13.993673469387755,14.113448275862062,14.377802197802199,14.523292682926828,14.63671052631579,14.75890410958904,14.975647058823524,15.229024390243902,15.414155844155848,15.59976744186047,15.706233766233765,15.782470588235292,16.04409638554217,16.29191780821918,16.404177215189875,16.56942028985507,16.75506172839506,17.057407407407407,17.52408602150538,17.895555555555553,18.432916666666667,18.662933333333335,18.843666666666675,18.98556962025316,19.135268817204302,19.28011494252873,19.43617021276596,19.553846153846145,19.70877551020408,19.856,20.00267441860465,20.15,20.314126984126975,20.488505747126432,20.68181818181818,20.85063157894737,21.039120879120876,21.291348314606743,21.516022727272727,21.72215053763441,21.935376344086016,22.189191919191924,22.384761904761906,22.600256410256414,22.816296296296297,23.120117647058823,23.427325581395348,23.772597402597402,24.06333333333334,24.339642857142856,24.668552631578944,25.039080459770105,25.396206896551732,25.771851851851856,26.118214285714284,26.476296296296294,26.94306818181819,27.46238095238096,27.96291666666667,28.426190476190474,28.85577777777778,29.349892473118278,29.864945054945057,30.38619047619047,30.991999999999997,31.675833333333337,32.323815789473684,33.06824175824176,33.797272727272734,34.60965517241379,35.423962264150944,36.25345679012345,37.19626373626373,38.272631578947376,39.38083333333333,40.508488372093026,41.854776119402985,43.10440476190477,44.634597701149424,46.35576470588234,48.14386363636363,50.276799999999994,52.58472527472529,55.16864197530865,57.994605263157894,61.56098901098899,65.25326086956522,69.41208333333333,74.72796875,80.46988372093026,87.51628205128206,95.85290697674417,98.92325301204822,98.93000000000004,98.93534246575342,98.94000000000004,99.00535714285714,99.02999999999997,99.03000000000002,99.02999999999999,99.02999999999999,99.03,99.03000000000003,99.02999999999999,99.03000000000003,99.03,99.02999999999999,99.03,99.02999999999999,99.02999999999997,99.03170212765961,99.03999999999999,99.03999999999999,99.04000000000002,99.03999999999999,99.03999999999999,99.04,99.04000000000003,99.04,99.04000000000003,99.03999999999999,99.04,99.03999999999999,99.04000000000002,99.04000000000003,99.03999999999999,99.04,99.04000000000003,99.04000000000002,99.04000000000002,99.04
openb_pod_list_default,04-GpuPacking,1.3,43,13.993777777777773,14.126190476190473,14.219444444444443,14.323888888888888,14.48172413793103,14.63097222222222,14.702222222222222,14.760853658536586,14.881046511627904,15.148837209302327,15.311566265060238,15.495512820512817,15.714177215189864,15.957727272727272,16.122441860465116,16.40863157894736,16.720921052631574,16.85253012048193,17.109318181818182,17.48317073170732,17.933456790123454,18.20207317073171,18.409,18.574302325581403,18.726666666666667,18.889882352941175,19.051666666666666,19.177444444444443,19.32827586206897,19.49416666666667,19.629431818181818,19.761627906976738,19.91917808219178,20.078354430379754,20.223139534883718,20.352777777777778,20.525657894736838,20.661363636363635,20.88835294117647,21.059846153846156,21.231884057971012,21.415365853658532,21.62171875,21.83929577464789,22.052023809523813,22.267560975609758,22.498421052631574,22.719883720930227,23.004625,23.289010989010986,23.562808988764047,23.88013333333333,24.17638554216867,24.532134831460677,24.842777777777776,25.242765957446807,25.6353164556962,26.00191780821918,26.394065934065935,26.87338028169014,27.26285714285714,27.75238095238095,28.309550561797757,28.830641025641032,29.279000000000003,29.878,30.53510869565218,31.273663366336642,31.951860465116287,32.63431818181818,33.36887323943661,34.20144444444445,35.11279069767443,36.149220779220784,37.23962264150943,38.41975308641975,39.620441176470585,40.98439024390244,42.59234567901235,44.12684931506849,45.8398947368421,47.805632183908045,50.08975609756098,52.55186813186813,55.46302325581394,58.836125,62.51547619047619,66.4930612244898,71.27576086956523,76.77483146067415,83.64325301204819,92.44157303370785,98.95924999999998,99.16069444444443,99.16999999999999,99.16999999999999,99.16999999999999,99.16999999999999,99.16999999999999,99.17,99.16999999999999,99.17073684210527,99.18000000000004,99.18000000000002,99.18000000000004,99.18000000000004,99.18000000000002,99.18000000000002,99.18000000000002,99.18000000000004,99.18000000000004,99.47162790697676,99.51000000000002,99.51000000000003,99.51000000000002,99.51000000000002,99.51000000000002,99.51000000000002,99.51000000000002,99.51,99.51000000000002,99.51000000000002,99.51,99.51000000000002,99.51000000000002,99.51000000000002,99.51000000000003,99.51,99.51000000000002,99.51,99.51
openb_pod_list_default,05-BestFit,1.3,42,14.025306122448978,14.28942528735632,14.74769230769231,15.205243902439024,15.375000000000004,15.506438356164384,15.551999999999996,15.607195121951221,15.664155844155845,15.715813953488372,15.782207792207789,15.849999999999994,15.910963855421688,16.013424657534244,16.04911392405063,16.10927536231885,16.160493827160497,16.199012345679012,16.267311827956984,16.41433333333333,16.653888888888886,16.745066666666663,16.833000000000002,16.959493670886076,17.057741935483865,17.14528735632184,17.31276595744681,17.434871794871793,17.555612244897958,17.665499999999998,17.792325581395342,17.91467391304348,18.043492063492053,18.201379310344826,18.382857142857144,18.522421052631575,18.698681318681317,18.90943820224719,19.096363636363638,19.293010752688176,19.48591397849462,19.697171717171713,19.87333333333333,20.069871794871805,20.249135802469137,20.478470588235286,20.705348837209296,20.941818181818178,21.164285714285715,21.392619047619046,21.674342105263154,21.941034482758614,22.20218390804597,22.50777777777778,22.800595238095237,23.089259259259258,23.448863636363637,23.85297619047619,24.20125,24.588333333333335,24.944444444444443,25.35698924731183,25.773626373626364,26.19142857142857,26.68,27.233928571428567,27.698947368421052,28.271208791208796,28.9,29.640919540229877,30.344528301886797,31.01802469135802,31.769450549450543,32.70105263157895,33.65500000000001,34.623953488372095,35.73179104477611,36.7802380952381,38.061264367816094,39.538000000000004,41.06886363636364,42.81040000000001,44.6489010989011,46.66185185185185,48.985657894736846,51.99527472527472,55.1108695652174,58.64,62.906718749999996,67.60976744186046,73.33858974358974,80.39116279069768,89.55626506024099,98.0872151898734,98.91999999999999,98.92053191489363,98.98654761904763,99.01,99.01000000000002,99.01,99.01,99.01,99.01000000000002,99.01204545454547,99.02000000000002,99.02000000000001,99.02,99.02000000000001,99.01630952380954,99.01000000000002,99.01797872340428,99.02,99.02,99.02000000000001,99.02,99.02000000000002,99.02000000000001,99.02000000000002,99.02000000000001,99.01367816091954,99.01000000000002,99.01,99.01000000000002,99.01,99.01,99.01,99.01766666666668,99.02000000000002,99.02000000000001,99.02000000000002,99.02
openb_pod_list_default,05-BestFit,1.3,43,14.11422222222222,14.422261904761905,14.742777777777778,15.02638888888889,15.231839080459762,15.389583333333336,15.430222222222223,15.483902439024389,15.548255813953483,15.633488372093028,15.701084337349398,15.764102564102563,15.82734177215189,15.896249999999998,15.970813953488372,16.030842105263154,16.09381578947368,16.171927710843374,16.258181818181814,16.474146341463417,16.723456790123457,16.785,16.874555555555556,16.99081395348837,17.1034375,17.186705882352943,17.296388888888888,17.389000000000003,17.51528735632183,17.6384375,17.73761363636364,17.860930232558147,17.980410958904113,18.12278481012659,18.246511627906973,18.363472222222224,18.5175,18.62306818181818,18.819882352941182,18.960923076923077,19.09840579710146,19.244999999999997,19.42921875,19.607887323943665,19.790595238095243,19.984756097560975,20.17644736842105,20.352558139534885,20.616875,20.83923076923077,21.068764044943823,21.35386666666667,21.59710843373494,21.90573033707865,22.148777777777777,22.45861702127659,22.750886075949357,23.00821917808219,23.340329670329673,23.743802816901415,24.089610389610392,24.48464285714286,24.969662921348313,25.466666666666672,25.837749999999993,26.4088,26.984673913043483,27.637425742574255,28.27337209302327,28.84363636363636,29.44507042253521,30.118888888888883,30.876046511627898,31.73922077922078,32.706415094339626,33.76197530864197,34.72558823529411,36.01621951219513,37.35851851851852,38.671780821917814,40.12842105263157,41.75735632183909,43.71975609756097,45.93791208791209,48.30697674418605,51.165875,54.293809523809536,57.89448979591837,62.339999999999996,67.14887640449439,72.94963855421686,80.27370786516853,88.769125,97.43041666666666,98.49235294117648,98.50835443037975,98.5498876404494,98.56,98.56,98.55999999999996,98.56000000000003,98.55926315789468,98.54999999999997,98.54999999999997,98.55805194805195,98.55599999999997,98.54999999999997,98.55060240963856,98.55414634146342,98.55999999999996,98.55999999999996,99.0372093023256,99.10887640449441,99.10999999999996,99.11000000000001,99.10999999999999,99.11000000000001,99.11000000000001,99.10999999999997,99.11,99.11000000000001,99.10999999999999,99.11,99.10999999999997,99.10999999999999,99.10999999999997,99.10894736842107,99.10000000000002,99.10000000000004,99.10000000000001,99.1
